subject_id,object_id,subject_id_prefix,object_id_prefix,subject_name,object_name,predicate,Primary_Knowledge_Source,Knowledge_Source,publications,subject_category,object_category
219595,Q9HBA9,NCBIGene,UNIPROT,FOLH1B,FOH1B_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2356,Q05932,NCBIGene,UNIPROT,FPGS,FOLC_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2346,Q04609,NCBIGene,UNIPROT,FOLH1,FOLH1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2348,P15328,NCBIGene,UNIPROT,FOLR1,FOLR1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2350,P14207,NCBIGene,UNIPROT,FOLR2,FOLR2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2352,P41439,NCBIGene,UNIPROT,FOLR3,FOLR3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2354,P53539,NCBIGene,UNIPROT,FOSB,FOSB_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8061,P15407,NCBIGene,UNIPROT,FOSL1,FOSL1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2355,P15408,NCBIGene,UNIPROT,FOSL2,FOSL2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2353,P01100,NCBIGene,UNIPROT,FOS,FOS_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3169,P55317,NCBIGene,UNIPROT,FOXA1,FOXA1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3170,Q9Y261,NCBIGene,UNIPROT,FOXA2,FOXA2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3171,P55318,NCBIGene,UNIPROT,FOXA3,FOXA3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
27023,Q99853,NCBIGene,UNIPROT,FOXB1,FOXB1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
442425,Q5VYV0,NCBIGene,UNIPROT,FOXB2,FOXB2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2296,Q12948,NCBIGene,UNIPROT,FOXC1,FOXC1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2303,Q99958,NCBIGene,UNIPROT,FOXC2,FOXC2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2297,Q16676,NCBIGene,UNIPROT,FOXD1,FOXD1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2306,O60548,NCBIGene,UNIPROT,FOXD2,FOXD2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
27022,Q9UJU5,NCBIGene,UNIPROT,FOXD3,FOXD3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2298,Q12950,NCBIGene,UNIPROT,FOXD4,FOXD4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2304,O00358,NCBIGene,UNIPROT,FOXE1,FOXE1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2301,Q13461,NCBIGene,UNIPROT,FOXE3,FOXE3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2294,Q12946,NCBIGene,UNIPROT,FOXF1,FOXF1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2295,Q12947,NCBIGene,UNIPROT,FOXF2,FOXF2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2290,P55316,NCBIGene,UNIPROT,FOXG1,FOXG1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8928,O75593,NCBIGene,UNIPROT,FOXH1,FOXH1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2299,Q12951,NCBIGene,UNIPROT,FOXI1,FOXI1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
399823,Q6ZQN5,NCBIGene,UNIPROT,FOXI2,FOXI2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
344167,A8MTJ6,NCBIGene,UNIPROT,FOXI3,FOXI3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2302,Q92949,NCBIGene,UNIPROT,FOXJ1,FOXJ1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55810,Q9P0K8,NCBIGene,UNIPROT,FOXJ2,FOXJ2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22887,Q9UPW0,NCBIGene,UNIPROT,FOXJ3,FOXJ3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
221937,P85037,NCBIGene,UNIPROT,FOXK1,FOXK1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3607,Q01167,NCBIGene,UNIPROT,FOXK2,FOXK2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2300,Q12952,NCBIGene,UNIPROT,FOXL1,FOXL1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
668,P58012,NCBIGene,UNIPROT,FOXL2,FOXL2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2305,Q08050,NCBIGene,UNIPROT,FOXM1,FOXM1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8456,O15353,NCBIGene,UNIPROT,FOXN1,FOXN1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3344,P32314,NCBIGene,UNIPROT,FOXN2,FOXN2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1112,O00409,NCBIGene,UNIPROT,FOXN3,FOXN3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
121643,Q96NZ1,NCBIGene,UNIPROT,FOXN4,FOXN4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
401089,Q6ZUU3,NCBIGene,UNIPROT,FOXL2NB,FOXNB_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2308,Q12778,NCBIGene,UNIPROT,FOXO1,FOXO1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2309,O43524,NCBIGene,UNIPROT,FOXO3,FOXO3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4303,P98177,NCBIGene,UNIPROT,FOXO4,FOXO4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
27086,Q9H334,NCBIGene,UNIPROT,FOXP1,FOXP1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
93986,O15409,NCBIGene,UNIPROT,FOXP2,FOXP2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
50943,Q9BZS1,NCBIGene,UNIPROT,FOXP3,FOXP3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
116113,Q8IVH2,NCBIGene,UNIPROT,FOXP4,FOXP4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
94234,Q9C009,NCBIGene,UNIPROT,FOXQ1,FOXQ1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
283150,Q6PIV2,NCBIGene,UNIPROT,FOXR1,FOXR1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
139628,Q6PJQ5,NCBIGene,UNIPROT,FOXR2,FOXR2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2307,O43638,NCBIGene,UNIPROT,FOXS1,FOXS1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80233,Q0VG06,NCBIGene,UNIPROT,FAAP100,FP100_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8790,O14772,NCBIGene,UNIPROT,FPGT,FPGT_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2224,P14324,NCBIGene,UNIPROT,FDPS,FPPS_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2357,P21462,NCBIGene,UNIPROT,FPR1,FPR1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2358,P25090,NCBIGene,UNIPROT,FPR2,FPR2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2359,P25089,NCBIGene,UNIPROT,FPR3,FPR3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5738,Q9P2B2,NCBIGene,UNIPROT,PTGFRN,FPRP_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
90342,A0AVI2,NCBIGene,UNIPROT,FER1L5,FR1L5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
654463,Q2WGJ9,NCBIGene,UNIPROT,FER1L6,FR1L6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80144,Q86XX4,NCBIGene,UNIPROT,FRAS1,FRAS1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10023,Q92837,NCBIGene,UNIPROT,FRAT1,FRAT1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23401,O75474,NCBIGene,UNIPROT,FRAT2,FRAT2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2395,Q16595,NCBIGene,UNIPROT,FXN,FRDA_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
158326,Q5H8C1,NCBIGene,UNIPROT,FREM1,FREM1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
341640,Q5SZK8,NCBIGene,UNIPROT,FREM2,FREM2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
166752,P0C091,NCBIGene,UNIPROT,FREM3,FREM3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
143678,C9JXX5,NCBIGene,UNIPROT,FREY1,FREY_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2483,Q14331,NCBIGene,UNIPROT,FRG1,FRG1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
441581,Q96QU4,NCBIGene,UNIPROT,FRG2B,FRG2B_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
100288801,A6NGY1,NCBIGene,UNIPROT,FRG2C,FRG2C_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
448831,Q64ET8,NCBIGene,UNIPROT,FRG2,FRG2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2495,P02794,NCBIGene,UNIPROT,FTH1,FRIH_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2512,P02792,NCBIGene,UNIPROT,FTL,FRIL_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51057,O95876,NCBIGene,UNIPROT,WDPCP,FRITZ_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2444,P42685,NCBIGene,UNIPROT,FRK,FRK_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55691,Q9P2Q2,NCBIGene,UNIPROT,FRMD4A,FRM4A_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23150,Q9Y2L6,NCBIGene,UNIPROT,FRMD4B,FRM4B_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79981,Q8N878,NCBIGene,UNIPROT,FRMD1,FRMD1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
257019,A2A2Y4,NCBIGene,UNIPROT,FRMD3,FRMD3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84978,Q7Z6J6,NCBIGene,UNIPROT,FRMD5,FRMD5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
122786,Q96NE9,NCBIGene,UNIPROT,FRMD6,FRMD6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
90167,Q6ZUT3,NCBIGene,UNIPROT,FRMD7,FRMD7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
83786,Q9BZ67,NCBIGene,UNIPROT,FRMD8,FRMD8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22844,Q5SYB0,NCBIGene,UNIPROT,FRMPD1,FRPD1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
143162,Q68DX3,NCBIGene,UNIPROT,FRMPD2,FRPD2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84443,Q5JV73,NCBIGene,UNIPROT,FRMPD3,FRPD3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9758,Q14CM0,NCBIGene,UNIPROT,FRMPD4,FRPD4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
391059,Q6ZNA5,NCBIGene,UNIPROT,FRRS1,FRRS1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23732,Q9P0K9,NCBIGene,UNIPROT,FRRS1L,FRS1L_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10818,Q8WU20,NCBIGene,UNIPROT,FRS2,FRS2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10817,O43559,NCBIGene,UNIPROT,FRS3,FRS3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
285527,O94915,NCBIGene,UNIPROT,FRYL,FRYL_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10129,Q5TBA9,NCBIGene,UNIPROT,FRY,FRY_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
100861412,O95073,NCBIGene,UNIPROT,FSBP,FSBP_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
25788,O95073,NCBIGene,UNIPROT,RAD54B,FSBP_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84075,Q5H9T9,NCBIGene,UNIPROT,FSCB,FSCB_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6624,Q16658,NCBIGene,UNIPROT,FSCN1,FSCN1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
25794,O14926,NCBIGene,UNIPROT,FSCN2,FSCN2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
29999,Q9NQT6,NCBIGene,UNIPROT,FSCN3,FSCN3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
83856,Q9BXM9,NCBIGene,UNIPROT,FSD1L,FSD1L_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79187,Q9BTV5,NCBIGene,UNIPROT,FSD1,FSD1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
123722,A1L4K1,NCBIGene,UNIPROT,FSD2,FSD2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2488,P01225,NCBIGene,UNIPROT,FSHB,FSHB_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2492,P23945,NCBIGene,UNIPROT,FSHR,FSHR_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
161835,Q8NA03,NCBIGene,UNIPROT,FSIP1,FSIP1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
401024,Q5CZC0,NCBIGene,UNIPROT,FSIP2,FSIP2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84883,Q9BRQ8,NCBIGene,UNIPROT,AIFM2,FSP1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
11167,Q12841,NCBIGene,UNIPROT,FSTL1,FSTL1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10272,O95633,NCBIGene,UNIPROT,FSTL3,FSTL3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23105,Q6MZW2,NCBIGene,UNIPROT,FSTL4,FSTL4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
56884,Q8N475,NCBIGene,UNIPROT,FSTL5,FSTL5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10468,P19883,NCBIGene,UNIPROT,FST,FST_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10841,O95954,NCBIGene,UNIPROT,FTCD,FTCD_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
94033,Q8N4E7,NCBIGene,UNIPROT,FTMT,FTMT_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23322,Q68CZ1,NCBIGene,UNIPROT,RPGRIP1L,FTM_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79068,Q9C0B1,NCBIGene,UNIPROT,FTO,FTO_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8880,Q96AE4,NCBIGene,UNIPROT,FUBP1,FUBP1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8570,Q92945,NCBIGene,UNIPROT,KHSRP,FUBP2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8939,Q96I24,NCBIGene,UNIPROT,FUBP3,FUBP3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
282969,A2VDF0,NCBIGene,UNIPROT,FUOM,FUCM_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2519,Q9BTY2,NCBIGene,UNIPROT,FUCA2,FUCO2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2517,P04066,NCBIGene,UNIPROT,FUCA1,FUCO_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55343,Q96A29,NCBIGene,UNIPROT,SLC35C1,FUCT1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2271,P07954,NCBIGene,UNIPROT,FH,FUMH_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
139341,Q8IVP5,NCBIGene,UNIPROT,FUNDC1,FUND1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
65991,Q9BWH2,NCBIGene,UNIPROT,FUNDC2,FUND2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5045,P09958,NCBIGene,UNIPROT,FURIN,FURIN_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2521,P35637,NCBIGene,UNIPROT,FUS,FUS_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84750,Q6P4F1,NCBIGene,UNIPROT,FUT10,FUT10_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
170384,Q495W5,NCBIGene,UNIPROT,FUT11,FUT11_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2523,P19526,NCBIGene,UNIPROT,FUT1,FUT1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2524,Q10981,NCBIGene,UNIPROT,FUT2,FUT2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2525,P21217,NCBIGene,UNIPROT,FUT3,FUT3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2526,P22083,NCBIGene,UNIPROT,FUT4,FUT4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2527,Q11128,NCBIGene,UNIPROT,FUT5,FUT5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2528,P51993,NCBIGene,UNIPROT,FUT6,FUT6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2529,Q11130,NCBIGene,UNIPROT,FUT7,FUT7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2530,Q9BYC5,NCBIGene,UNIPROT,FUT8,FUT8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10690,Q9Y231,NCBIGene,UNIPROT,FUT9,FUT9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80199,Q9BT04,NCBIGene,UNIPROT,FUZ,FUZZY_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84256,Q4VC44,NCBIGene,UNIPROT,FLYWCH1,FWCH1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
114984,Q96CP2,NCBIGene,UNIPROT,FLYWCH2,FWCH2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
200350,Q9NU39,NCBIGene,UNIPROT,FOXD4L1,FX4L1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
286380,Q6VB84,NCBIGene,UNIPROT,FOXD4L3,FX4L3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
349334,Q8WXT5,NCBIGene,UNIPROT,FOXD4L4,FX4L4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
653427,Q5VV16,NCBIGene,UNIPROT,FOXD4L5,FX4L5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
653404,Q3SYB3,NCBIGene,UNIPROT,FOXD4L6,FX4L6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10826,Q96IV6,NCBIGene,UNIPROT,FAXDC2,FXDC2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54850,Q9NXK8,NCBIGene,UNIPROT,FBXL12,FXL12_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
144699,Q8N1E6,NCBIGene,UNIPROT,FBXL14,FXL14_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79176,Q9H469,NCBIGene,UNIPROT,FBXL15,FXL15_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
146330,Q8N461,NCBIGene,UNIPROT,FBXL16,FXL16_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
64839,Q9UF56,NCBIGene,UNIPROT,FBXL17,FXL17_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80028,Q96ME1,NCBIGene,UNIPROT,FBXL18,FXL18_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54620,Q6PCT2,NCBIGene,UNIPROT,FBXL19,FXL19_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84961,Q96IG2,NCBIGene,UNIPROT,FBXL20,FXL20_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
283807,Q6P050,NCBIGene,UNIPROT,FBXL22,FXL22_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8087,P51114,NCBIGene,UNIPROT,FXR1,FXR1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9513,P51116,NCBIGene,UNIPROT,FXR2,FXR2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55572,Q96CU9,NCBIGene,UNIPROT,FOXRED1,FXRD1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80020,Q8IWF2,NCBIGene,UNIPROT,FOXRED2,FXRD2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5349,Q14802,NCBIGene,UNIPROT,FXYD3,FXYD3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
53828,P59646,NCBIGene,UNIPROT,FXYD4,FXYD4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
53827,Q96DB9,NCBIGene,UNIPROT,FXYD5,FXYD5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
53826,Q9H0Q3,NCBIGene,UNIPROT,FXYD6,FXYD6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
53822,P58549,NCBIGene,UNIPROT,FXYD7,FXYD7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2533,O15117,NCBIGene,UNIPROT,FYB1,FYB1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
199920,Q5VWT5,NCBIGene,UNIPROT,FYB2,FYB2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79443,Q9BQS8,NCBIGene,UNIPROT,FYCO1,FYCO1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2534,P06241,NCBIGene,UNIPROT,FYN,FYN_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
200576,Q9Y2I7,NCBIGene,UNIPROT,PIKFYVE,FYV1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
11211,Q9ULW2,NCBIGene,UNIPROT,FZD10,FZD10_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8321,Q9UP38,NCBIGene,UNIPROT,FZD1,FZD1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2535,Q14332,NCBIGene,UNIPROT,FZD2,FZD2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7976,Q9NPG1,NCBIGene,UNIPROT,FZD3,FZD3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8322,Q9ULV1,NCBIGene,UNIPROT,FZD4,FZD4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7855,Q13467,NCBIGene,UNIPROT,FZD5,FZD5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8323,O60353,NCBIGene,UNIPROT,FZD6,FZD6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8324,O75084,NCBIGene,UNIPROT,FZD7,FZD7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8325,Q9H461,NCBIGene,UNIPROT,FZD8,FZD8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
